ProdSKU,StyleSKU,LongDescrption,ShortDescription,SizeGridID,RecommendedSellingPrice,ActualSellingPrice,IsVPI,IsMarkDown,SeasonID,YearID,ProductCategoryID,ProductGroupID,ProductSourceID,SupplierStyle,SupplierID,BuyerID,CostPriceUSD,CostPrice,IsAllowZero,DefaultTemplate,MarkDownTemplate,IsFreeGift,IsConsignment,IsDiscontinue,CreatedOn,UpdatedOn,AvailableSize,ColorID
002,0585,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4051,10,Shamlee,0,40,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",100
002,0595,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4165,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0605,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4165,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",300
002,0615,PIERRE CARDIN,PIERRE CARDIN,81,199.95,199.95,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4073,10,Shamlee,0,90,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0625,PIERRE CARDIN,PIERRE CARDIN,81,199.95,199.95,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4083,10,Shamlee,0,90,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",100
002,0665,PIERRE CARDIN,PIERRE CARDIN,81,150,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4304,10,Shamlee,0,65,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0675,PIERRE CARDIN,PIERRE CARDIN,81,150,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4304,10,Shamlee,0,65,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",553
002,0685,PIERRE CARDIN,PIERRE CARDIN,81,150,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4304,10,Shamlee,0,65,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",555
002,0695,PIERRE CARDIN,PIERRE CARDIN,81,169.95,150,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4304,10,Shamlee,0,65,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",100
002,0705,PIERRE CARDIN,PIERRE CARDIN,81,249.95,150,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4252,10,Shamlee,0,65,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",500
002,0715,PIERRE CARDIN,PIERRE CARDIN,81,169.95,150,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4252,10,Shamlee,0,65,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",802
002,0725,PIERRE CARDIN,PIERRE CARDIN,81,249.95,150,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4252,10,Shamlee,0,65,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",100
002,0735,PIERRE CARDIN,PIERRE CARDIN,81,150,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4305,10,Shamlee,0,65,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0745,PIERRE CARDIN,PIERRE CARDIN,81,150,150,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4305,10,Shamlee,0,65,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",705
